cust_code,seq_num,address_1,city,state,zip,reason
"TECH1100",12,"Job 702","Grimes","IA","50111","no_leading_number"
"THOM1700",44,"The Cottages - Rm 188","Grimes","IA","50111","no_leading_number"
"TMJC1000",84,"2300 ","Grimes","IA","50111","no_leading_number"
"UNIT1000",15,"Lincoln - 271205","Grimes","IA","50111","no_leading_number"
"UNIT1000",33,"Job #151810","Grimes","IA","50111","no_leading_number"
"UNIT1000",50,"Job#--152309","Grimes","IA","50111","no_leading_number"
"UNIT1000",25,"Council Bluffs (# 151504 )","Grimes","IA","50111","no_leading_number"
"UNIT1100",1027,"District At 6th","Grimes","IA","50111","no_leading_number"
"UNIT1100",525,"Hwy 65/69","Grimes","IA","50111","no_leading_number"
"UNIT1100",128,"Fir 5-Panel","Grimes","IA","50111","no_leading_number"
"UNIT1100",1005,"Sterling Point- Unit 23","Grimes","IA","50111","no_leading_number"
"UNIT1100",127,"Grimes #102","Grimes","IA","50111","no_leading_number"
"UNIT1100",310,"McCoy Job 57th Street","Grimes","IA","50111","no_leading_number"
"UNIT1100",196,"162nd Street    Krofta Job","Grimes","IA","50111","no_leading_number"
"UNIT1100",387,"92nd Street","Grimes","IA","50111","no_leading_number"
"UNIT1100",455,"37th /Holcomb","Grimes","IA","50111","no_leading_number"
"UNIT1100",599,"Man Gold 34th Street","Grimes","IA","50111","no_leading_number"
"UNIT1100",139,"SW 10th","Grimes","IA","50111","no_leading_number"
"UNIT1100",633,"Bruce 160","Grimes","IA","50111","no_leading_number"
"UNIT1100",133,"33rd Street","Grimes","IA","50111","no_leading_number"
"UNIT1100",476,"157th ( Bruce )","Grimes","IA","50111","no_leading_number"
"WIEM1100",9,"6-Panel Oaks","Grimes","IA","50111","no_leading_number"
"WILD1100",29,"32nd Street","Grimes","IA","50111","no_leading_number"
"WILD1100",21,"NW 71st Place","Grimes","IA","50111","no_leading_number"
"WOOD1500",7,"6x8 Rough Cedar","Grimes","IA","50111","no_leading_number"
"WOOD1500",54,"Dennis Entereprises-1402","Grimes","IA","50111","no_leading_number"
"WOOD1500",47,"Hunter Circle (Unit #907)","Grimes","IA","50111","no_leading_number"
"WOOD1600",267,"18-074","Grimes","IA","50111","no_leading_number"
"WRHI1000",81,"Job-1294","Grimes","IA","50111","no_leading_number"
"CENT1000",86," Corner SE Destinat & E.1st St","Grimes ","IA","50111","no_leading_number"
"JENS1000",992,"Micro Soft-20-146","Grimes ","IA","50111","no_leading_number"
"JENS1000",922,"Job #19-105","Grimes ","IA","50111","no_leading_number"
"HOGS1000",10,"P 311 70th Street","Grinnell","IA","50112","no_leading_number"
"JORD1000",4,"J4 Jordahl Wolf Site","Hampton","IA","50441","no_leading_number"
"BBMW1000",11,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"BBMW1000",14,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"BBMW1000",10,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"BBMW1000",8,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"BBMW1000",15,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"BBMW1000",5,"PO Box # 221","Harcourt","IA","50544","no_leading_number"
"CSFD2018",22,"Corner Of Hwy 169 & 175","Harcourt","IA","50544","no_leading_number"
"HOGS1000",211,"Parks Fin C12/PI-416","Harcourt","IA","50544","no_leading_number"
"CITY1800",2,"Old .000 Account","Hardy","IA","50545","no_leading_number"
"DESI1100",368,"PO Box 83","Hartford","IA","50118","no_leading_number"
"HOBB1000",17,"Middle Street #2 Trailer","Hartford","IA","50118","no_leading_number"
"HOBB1000",13,"North Street Trailer #55","Hartford","IA","50118","no_leading_number"
"HOBB1000",10,"#6 N Street","Hartford","IA","50118","no_leading_number"
"HOBB1000",12,"North Street Trailer #40","Hartford","IA","50118","no_leading_number"
"HOGS1000",301,"Jeff Berends- TK Barn 2020","Hartley","IA","51346","no_leading_number"
"JENS1000",1093,"21-157","Hartley","IA","51346","no_leading_number"
"WRHI1000",41,"Stutsman Cold Storage #1108","Hills ","IA","52235","no_leading_number"
"HOGS1000",230,"PGA Site #3","Holstein","IA","51025","no_leading_number"
"HOGS1000",277,"SFI Farms - 819 Finisher Site","Hubbard","IA","50122","no_leading_number"
"BERT1000",132,"9&11 Creekside Drive","Humboldt","IA","50548","no_leading_number"
"BERT1000",146,"1513/1515 Creekside Drive","Humboldt","IA","50548","no_leading_number"
"BERT1000",18,"New Shop Building/2013","Humboldt","IA","50548","no_leading_number"
"BERT1000",207,"1504/1506 Creekside Drive","Humboldt","IA","50548","no_leading_number"
"CASH1200",1454,"PO Box 307","Humboldt","IA","50548","no_leading_number"
"CASH1200",1522,"Cell# 515-205-0854","Humboldt","IA","50548","no_leading_number"
"CSFD2017",333,"2017-2018 Trades House","Humboldt","IA","50548","no_leading_number"
"DAGG1000",2,"Steel Entry Door 6-Pnl w/22x36","Humboldt","IA","50548","no_leading_number"
"FOUR1200",2,"Kunert 60x54x18","Humboldt","IA","50548","no_leading_number"
"GRON1000",71,"Phase 3","Humboldt","IA","50548","no_leading_number"
"HARV1600",102,"12'x28' Addition","Humboldt","IA","50548","no_leading_number"
"HOGS1000",291,"PO 098779","Humboldt","IA","50548","no_leading_number"
"HOME1800",199,"2-Story","Humboldt","IA","50548","no_leading_number"
"KEMC1000",3,"Highway 169","Humboldt","IA","50548","no_leading_number"
"KRUG1000",152,"60'x240' Harklau Bldg","Humboldt","IA","50548","no_leading_number"
"LEMB1000",5,"42'x72' Building","Humboldt","IA","50548","no_leading_number"
"LEMB1100",18,"30'x52'x10' Building","Humboldt","IA","50548","no_leading_number"
"LEMB1100",5,"42'x80' Building","Humboldt","IA","50548","no_leading_number"
"LIFE1100",2,"Highway 169","Humboldt","IA","50548","no_leading_number"
"NORT1400",14,"JOB #5524","Humboldt","IA","50548","no_leading_number"
"NORT1400",15,"5492","Humboldt","IA","50548","no_leading_number"
"NORT1400",19,"10526","Humboldt","IA","50548","no_leading_number"
"ROJO1000",791,"North 3rd Street","Humboldt","IA","50548","no_leading_number"
"SAVA1000",7,"Doug Smith @ 1039 North 26th","Humboldt","IA","50548","no_leading_number"
"WOOD1600",154,"Humboldt Co. Jail Job#15-046","Humboldt","IA","50548","no_leading_number"
"WOOD1600",122,"Job #14-049","Humboldt","IA","50548","no_leading_number"
"WOOD1600",274,"Job # 18-112","Humboldt","IA","50548","no_leading_number"
"PROC1000",3,"I-80 West Marker 80","Huxley","IA","50124","no_leading_number"
"SKOW1000",2,"Elkhart-103","Huxley","IA","50124","no_leading_number"
"SOMM1000",148,"105-107 South 4th Avenue","Huxley","IA","50124","no_leading_number"
"TEMP1100",4,"1124,1126 Westview Drive","Huxley","IA","50124","no_leading_number"
"TEMP1100",2,"1116,1118 Westview Drive","Huxley","IA","50124","no_leading_number"
"TEMP1100",3,"1120,1122 Westview Drive","Huxley","IA","50124","no_leading_number"
"CONC1600",5,"2001","Indianola","IA","50125","no_leading_number"
"HERB1000",6,"Bridge Repair South Of Hwy 5","Indianola","IA","50125","no_leading_number"
"HILS1000",299,"E.ScenicValley Ave/N.6thSt","Indianola","IA","50125","no_leading_number"
"HILS1000",8,"(FSC) 513 North""D"" Street","Indianola","IA","50125","no_leading_number"
"KRIE1000",2,"15300","Indianola","IA","50276","no_leading_number"
"PHIL1100",13,"PO#64594","Indianola","IA","50125","no_leading_number"
"PHIL1100",17,"70883","Indianola","IA","50125","no_leading_number"
"STER1000",31,"Job#950","Indianola","IA","50125","no_leading_number"
"STER1000",23,"Job #874","Indianola","IA","50125","no_leading_number"
"STER1000",12,"#-755","Indianola","IA","50125","no_leading_number"
"STER1000",15,"Job #820","Indianola","IA","50125","no_leading_number"
"STER1000",30,"Job 957","Indianola","IA","50125","no_leading_number"
"STER1000",9,"Job #754","Indianola","IA","50125","no_leading_number"
"STER1000",5,"Lost Lakes Job#341504","Indianola","IA","50125","no_leading_number"
"STER1000",22,"Job #872","Indianola","IA","50125","no_leading_number"
"STER1000",24,"Job#873","Indianola","IA","50125","no_leading_number"
"STER1000",11,"Job # 780","Indianola","IA","50125","no_leading_number"
"STER1000",27,"Trailer #341504","Indianola","IA","50125","no_leading_number"
"STER1000",37,"Job#1028","Indianola","IA","50125","no_leading_number"
"STER1000",19,"Job #852","Indianola","IA","50125","no_leading_number"
"VICE1000",9,"JOB # 20061","Indianola","IA","50125","no_leading_number"
"WHIT1400",28,"11541","Indianola","IA","50125","no_leading_number"
"ADVA1800",4,"Job#36101","Iowa City","IA","52240","no_leading_number"
"AFFI1100",2,"Highway 6 West","Iowa City","IA","52240","no_leading_number"
"APEX1100",65,"Job#21028","Iowa City","IA","52241","no_leading_number"
"APEX1100",3,"Press-Citizen #10115","Iowa City","IA","52244","no_leading_number"
"CALA1000",14,"6th Avenue// 5th Street","Iowa City","IA","52241","no_leading_number"
"CALA1000",11,"Harpot 14-017","Iowa City","IA","50701","no_leading_number"
"CART1000",39,"Lot 11 Madison & Court","Iowa City","IA","52240","no_leading_number"
"CASH1100",397,"AUR  [Linda  331-5429]","Iowa City","IA","52245","no_leading_number"
"CASH1100",453,"Chris 331-3603","Iowa City","IA","52240","no_leading_number"
"CITY1000",2,"Job# 1014 U Of I","Iowa City","IA","52244","no_leading_number"
"CITY1000",77,"Level 4 Breast Health","Iowa City","IA","52241","no_leading_number"
"CONL1000",14,"EMRB 3rd Floor Renovation","Iowa City","IA","52242","no_leading_number"
"DONA2021",7,"Iowa Valley Habitat 4 Humanity","Iowa City","IA","52240","no_leading_number"
"FURM1000",4,"475,485 South Dodge Street","Iowa City","IA","52240","no_leading_number"
"FURM1000",5,"501,509 South Dodge Street","Iowa City","IA","52240","no_leading_number"
"HHHO1000",23,"GH745Deck","Iowa City","IA","52241","no_leading_number"
"HHHO1000",11,"Po Box 2749","Iowa City","IA","52240","no_leading_number"
"HOCH1100",17,"5048-B US Highway 6","Iowa City","IA","52240","no_leading_number"
"HODG1000",67,"2640,2660 North Scott Blvd *","Iowa City","IA","52245","no_leading_number"
"HODG1000",71,"Lot 49 Prairie View Estates","Iowa City","IA","52241","no_leading_number"
"HODG1000",66,"2640,2660 North Scott Blvd *","Iowa City","IA","52245","no_leading_number"
"HOLT1100",2,"30-32-34-36 North Lucas","Iowa City","IA","52244","no_leading_number"
"KNUT1000",12,"Job 6225 - U Of I West","Iowa City","IA","52240","no_leading_number"
"KNUT1000",8,"Job #6210","Iowa City","IA","52244","no_leading_number"
"KNUT1000",5,"Job #6210 FSC","Iowa City","IA","52244","no_leading_number"
"KNUT1000",22,"Job 6231 - U Of IA West Campus","Iowa City","IA","52240","no_leading_number"
"KNUT1000",7,"Job#6314-Va Hospital","Iowa City","IA","52244","no_leading_number"
"LUMB1000",9,"Lot 140 Peninsula","Iowa City","IA","52245","no_leading_number"
"LUMB1000",11,"Lot 141 Peninsula","Iowa City","IA","52245","no_leading_number"
"LUMB1000",7,"475-485 South Dodge","Iowa City","IA","52240","no_leading_number"
"LUMB1000",10,"Lot 140 Peninsula","Iowa City","IA","52245","no_leading_number"
"LUMB1000",8,"Lot 119 Penninsula","Iowa City","IA","52245","no_leading_number"
"MCCO1000",64,"FSC - 200 Hawkins Drive","Iowa City","IA","52242","no_leading_number"
"MCCO1000",33,"Job #2229","Iowa City","IA","52241","no_leading_number"
"MCCO1000",223,"Job# 34281","Iowa City","IA","52241","no_leading_number"
"MCCO1000",16,"Job 31080","Iowa City","IA","50169","no_leading_number"
"MCCO1000",22,"Job #2205","Iowa City","IA","52246","no_leading_number"
"MCCO1000",18,"#2214 (FSC) Carver","Iowa City","IA","52242","no_leading_number"
"MCCO1000",19,"Job 31096- Act","Iowa City","IA","52240","no_leading_number"
"MCCO1000",49,"Job #2254","Iowa City","IA","52240","no_leading_number"
"MCCO1000",122,"Oaknoll #2378","Iowa City","IA","52241","no_leading_number"
"MCCO1000",11,"Job #30866Act Job","Iowa City","IA","52244","no_leading_number"
"MCCO1000",203,"Job #2562","Iowa City","IA","52241","no_leading_number"
"MCCO1000",228,"U Of I Lot 43 Ramp","Iowa City","IA","52241","no_leading_number"
"MCCO1000",17,"Job# 2214 - Carver","Iowa City","IA","52242","no_leading_number"
"MCCO1000",171,"Job#2491","Iowa City","IA","52240","no_leading_number"
"MCCO1000",2,"Job #2128 - College","Iowa City","IA","52244","no_leading_number"
"MCCO1000",190,"2546","Iowa City","IA","52241","no_leading_number"
"MCCO1000",6,"Job #2128","Iowa City","IA","52244","no_leading_number"
"MCCO1000",111,"Mowen 2nd Floor","Iowa City","IA","52241","no_leading_number"
"MCCO1000",207,"Job 2586","Iowa City","IA","52241","no_leading_number"
"MCCO1000",37,"Job #2141-","Iowa City","IA","52241","no_leading_number"
"MCCO1000",85,"Meta Communications Park 2304","Iowa City","IA","52241","no_leading_number"
"MCCO1000",187,"2517","Iowa City","IA","52241","no_leading_number"
"MCCO1000",152,"VA Hospital 601 Highway 6","Iowa City","IA","52246","no_leading_number"
"MCCO1000",67,"Plaza On 5th","Iowa City","IA","52241","no_leading_number"
"MCCO1000",180,"Job# 33466","Iowa City","IA","52241","no_leading_number"
"MCCO1000",219,"Job# 2601","Iowa City","IA","52241","no_leading_number"
"MERI1000",8,"Job # 088","Iowa City","IA","52240","no_leading_number"
"NAVI1000",168,"586-588 Maclan Circle","Iowa City","IA","52246","no_leading_number"
"RUSS1300",5,"FSC-2820 Prairie Meadow Drive","Iowa City","IA","52242","no_leading_number"
"SELZ1000",34,"Job #16030","Iowa City","IA","52241","no_leading_number"
"SELZ1000",3,"Job 11008","Iowa City","IA","52244","no_leading_number"
"SELZ1000",7,"Job #11007 - Development","Iowa City","IA","52242","no_leading_number"
"SELZ1000",4,"Job#11002 Burge Hall","Iowa City","IA","52244","no_leading_number"
"SELZ1000",9,"Hospital Ramp #3","Iowa City","IA","52242","no_leading_number"
"SOUT1200",12,"Highway 6","Iowa City","IA","52241","no_leading_number"
"SOUT1200",19,"Lot 1 Cardinal Point","Iowa City","IA","52241","no_leading_number"
"SOUT1200",22,"Job 14C20","Iowa City","IA","52241","no_leading_number"
"SOUT1200",7,"Walden Woods  4166 Gustaff","Iowa City","IA","52241","no_leading_number"
"SOUT1200",16,"Job# 13C22","Iowa City","IA","52241","no_leading_number"
"STRE1000",31,"Plant 2","Iowa City","IA","52246","no_leading_number"
"STRE1000",24,"Highway 20","Iowa City","IA","52246","no_leading_number"
"UNIT1000",42,"I 80 Exit 249","Iowa City","IA","52240","no_leading_number"
"ZAHA1000",22,"Lot 69","Iowa City","IA","52240","no_leading_number"
"DONA2022",7,"Iowa Valley Habitat 4 Humanity","Iowa City ","IA","52240","no_leading_number"
"CSFD2016",270,"PO Box 93","Jefferson","IA","50129","no_leading_number"
"JENS1000",339,"Job #14-005","Jefferson","IA","50129","no_leading_number"
"WOOD1600",278,"Job # 18-114","Jefferson","IA","50129","no_leading_number"
"WOOD1600",294,"Job # 19-092","Jefferson","IA","50129","no_leading_number"
"ALLI1000",53,"NW 62nd Ave From NW 103rd to J","Johnston","IA","50131","no_leading_number"
"ALLS1100",10,"Mister Carwash-20-162","Johnston","IA","50131","no_leading_number"
"APEX1000",11,"3rd & Des Moines Avenue","Johnston","IA","50131","no_leading_number"
"APEX1000",9,"11th & Des Moines Avenue","Johnston","IA","50131","no_leading_number"
"APEX1000",24,"3rd & Des Moines Avenue","Johnston","IA","50131","no_leading_number"
"AZCO1000",77,"Camp Dodge Bldg # 3535","Johnston","IA","50131","no_leading_number"
"BAKE1400",77,"Camp Dodge Building M7","Johnston","IA","50131","no_leading_number"
"BREZ1000",47,"Ankeny 4 Plex","Johnston","IA","50131","no_leading_number"
"BROC1100",8,"Building S-34 Camp Dodge","Johnston","IA","50131","no_leading_number"
"CASH1000",3695,"46th Street","Johnston","IA","50131","no_leading_number"
"CENT1000",47,"Camp Dodge Building 34","Johnston","IA","50131","no_leading_number"
"CENT1000",44,"Camp Dodge Building #1350","Johnston","IA","50131","no_leading_number"
"CONC1600",12,"Job # 1569","Johnston","IA","50131","no_leading_number"
"CSBW1000",225,"2314","Johnston","IA","50131","no_leading_number"
"CSGR2016",1646,"PO Box 263","Johnston","IA","50131","no_leading_number"
"CSGR2021",1576,"PO 1404","Johnston","IA","50131","no_leading_number"
"CSGR2021",1379,"NW 62nd Avenue","Johnston","IA","50131","no_leading_number"
"DSMP1000",39,"Johnston Unit #1","Johnston","IA","50131","no_leading_number"
"EDEN1000",128,"PO29","Johnston","IA","50131","no_leading_number"
"EDGE1000",3,"Bldg 3746(A-22)Camp","Johnston","IA","50131","no_leading_number"
"GLEN1000",2,"281,282,283,284","Johnston","IA","50131","no_leading_number"
"GLEN1000",3,"261,262,263,264","Johnston","IA","50131","no_leading_number"
"GMCO1000",99,"Due 6-24-15","Johnston","IA","50131","no_leading_number"
"GRAH1000",3,"Phi 7100 62nd","Johnston","IA","50131","no_leading_number"
"GTGC1000",10,"220142","Johnston","IA","50131","no_leading_number"
"HAGE1000",129,"Quote #2","Johnston","IA","50131","no_leading_number"
"HAGE1000",122,"8300","Johnston","IA","50131","no_leading_number"
"HAGE1000",127,"#1 Quote","Johnston","IA","50131","no_leading_number"
"HAGE1000",128,"Quote #1","Johnston","IA","50131","no_leading_number"
"HANS1000",29,"PO#23902","Johnston","IA","50131","no_leading_number"
"HILS1000",159,"Camp Dodge  Building M8","Johnston","IA","50131","no_leading_number"
"HOME1800",35,"5793,5797 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",57,"5777,5781 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",34,"5784,5788 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",26,"5805,5809 NW 50th Street","Johnston","IA","50131","no_leading_number"
"HOME1800",51,"5785,5789 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",62,"Andersen 5612","Johnston","IA","50131","no_leading_number"
"HOME1800",2,"4920,4928 58th Avenue","Johnston","IA","50131","no_leading_number"
"HOME1800",149,"#9","Johnston","IA","50131","no_leading_number"
"HOME1800",47,"5792,5796 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",50,"5768,5772 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",46,"5776,5780 NW 50th","Johnston","IA","50131","no_leading_number"
"HOME1800",58,"5765,5769 NW 50th","Johnston","IA","50131","no_leading_number"
"HUBB1200",2488,"9741, 9749 Regatta Lane","Johnston","IA","50131","no_leading_number"
"HUBB1200",2603,"9725, 9733 Regatta Lane","Johnston","IA","50131","no_leading_number"
"HUBB1200",2647,"9708, 9716 Regatta Lane","Johnston","IA","50131","no_leading_number"
"HUBB1200",2745,"9740, 9748 Regatta Lane","Johnston","IA","50131","no_leading_number"
"HUBB1200",2452,"9772, 9780 Regatta Lane","Johnston","IA","50131","no_leading_number"
"HUBB1200",56,"6924,6928,6932,6936","Johnston","IA","50131","no_leading_number"
"HUBB1200",43,"5843,5835 Glenstone","Johnston","IA","50131","no_leading_number"
"HUBB1200",2433,"9788, 9796 Regatta Lane","Johnston","IA","50131","no_leading_number"
